rowid,SYSTEM,COUNTY,MRKTCODE,VENDOR,MONTH,DAY,YEAR,LFC,LFW,WW,WC,QLFC,QLFW,QWW,QWC,ESTQTY,QUANTITY,FMOZONE,DEL,QSTOP,ESC,WIN,PASSED,CONTRACTS,COMMITMENTS,CAPACITY,BACKLOG,I,FMO,N
4003,SALADO,BELL,WACO,PURE,7,14,1990,0.159,0.165,0.167,0.1725,28260.1700068199,7829.7887338201,12127.7156069583,10894.5114148507,59112.1857624491,,3,3,547.33505335601,0,0,26799257.7005791,104099327.274789,1317489.53321802,4073460.97903592,0.0659931692263641,0,16.4033333333,3
4004,TEMPLE,BELL,WACO,SUPERIOR,6,17,1984,0.1335,0.1265,,,640672.995749019,177505.45035532,,,818178.446104339,,3,5,4545.43581169077,0,1,61153356.5037516,86135755.5117197,8408178.44610434,9552974.16662402,0.170198599374968,0,14.71,5
4005,TEMPLE,BELL,WACO,BORDEN,6,17,1984,0.165,0.16,0.165,0.17,640672.995749019,177505.45035532,,,818178.446104339,,3,5,4545.43581169077,0,0,61153356.5037516,86135755.5117197,5053162.55577056,14843406.5703431,-0.369533364986927,0,14.71,5
4006,TEMPLE,BELL,WACO,OAK FARMS,6,17,1984,0.1675,0.165,0.17,0.175,640672.995749019,177505.45035532,,,818178.446104339,,3,5,4545.43581169077,0,0,61153356.5037516,86135755.5117197,2909612.0,34259343.9798566,-0.625035818908479,0,14.71,5
4007,TEMPLE,BELL,WACO,PURE,6,17,1984,0.165,0.165,0.1675,0.17,640672.995749019,177505.45035532,,,818178.446104339,,3,5,4545.43581169077,0,0,61153356.5037516,86135755.5117197,2253000.0,4073460.97903592,-0.156872499926803,0,14.71,5
4008,TEMPLE,BELL,WACO,SCHEPPS,6,17,1984,,,,,640672.995749019,177505.45035532,,,818178.446104339,,3,5,4545.43581169077,0,0,61153356.5037516,86135755.5117197,10527127.6666667,24459260.8526589,-0.27957047440866,0,14.71,5
4009,TEMPLE,BELL,WACO,SUPERIOR,6,30,1985,0.121,0.121,,,681887.137368184,188924.27839655,,,870811.415764734,,3,5,4837.84119869297,,1,59536009.3501284,93054269.8529648,1259018.5679052,9552974.16662402,-0.50800543053846,0,14.19,3
4010,TEMPLE,BELL,WACO,BORDEN,6,30,1985,0.155,0.155,0.16,0.165,681887.137368184,188924.27839655,,,870811.415764734,,3,5,4837.84119869297,,0,59536009.3501284,93054269.8529648,4502217.80487806,14843406.5703431,-0.336484468683746,0,14.19,3
4011,TEMPLE,BELL,WACO,PURE,6,30,1985,0.165,0.165,0.1675,0.17,681887.137368184,188924.27839655,,,870811.415764734,,3,5,4837.84119869297,,0,59536009.3501284,93054269.8529648,2103000.0,4073460.97903592,-0.123530190223541,0,14.19,3
4012,TEMPLE,BELL,WACO,BORDEN,6,22,1986,0.122,0.122,,,693168.748555389,192049.971984083,,,885218.720539472,,3,5,4917.88178077484,0,1,62357529.473772,96115650.8644452,7806482.51789783,14843406.5703431,-0.122853451365656,0,14.29,3
4013,TEMPLE,BELL,WACO,PURE,6,22,1986,0.175,0.17,,,693168.748555389,192049.971984083,,,885218.720539472,,3,5,4917.88178077484,0,0,62357529.473772,96115650.8644452,2178533.7871665,4073460.97903592,-0.113964517835339,0,14.29,3
4014,TEMPLE,BELL,WACO,SUPERIOR,6,22,1986,0.135,0.135,,,693168.748555389,192049.971984083,,,885218.720539472,,3,5,4917.88178077484,0,0,62357529.473772,96115650.8644452,7664239.28056022,9552974.16662402,0.153512266588568,0,14.29,3
4015,TEMPLE,BELL,WACO,OAK FARMS,6,21,1987,0.121,0.12,0.15,,519284.842232451,143873.536725859,222848.584565471,,886006.96352378,,3,5,4922.26090846544,,1,57050485.3078712,101379288.42028,10918255.3959262,34259343.9798566,-0.244048769728297,0,14.77,3
4016,TEMPLE,BELL,WACO,PURE,6,21,1987,0.159,0.159,0.159,,519284.842232451,143873.536725859,222848.584565471,,886006.96352378,,3,5,4922.26090846544,,0,57050485.3078712,101379288.42028,2545947.30397327,4073460.97903592,0.0622653898748347,0,14.77,3
4017,TEMPLE,BELL,WACO,SUPERIOR,6,21,1987,0.134,0.134,0.139,,519284.842232451,143873.536725859,222848.584565471,,886006.96352378,,3,5,4922.26090846544,,0,57050485.3078712,101379288.42028,8048212.20007074,9552974.16662402,0.279739353829124,0,14.77,3
4018,TEMPLE,BELL,WACO,SUPERIOR,6,20,1988,0.12,0.12,0.14,,516949.912282557,143226.618883131,221846.560643193,,882023.09180888,,3,5,4900.12828782711,0,1,58912661.7853623,109470332.68921,9032023.09180888,9552974.16662402,0.407306150047399,0,14.29,4
4019,TEMPLE,BELL,WACO,BORDEN,6,20,1988,0.14,0.135,0.15,,516949.912282557,143226.618883131,221846.560643193,,882023.09180888,,3,5,4900.12828782711,0,0,58912661.7853623,109470332.68921,10238122.4439036,14843406.5703431,0.151581119263581,0,14.29,4
4020,TEMPLE,BELL,WACO,OAK FARMS,6,20,1988,0.124,0.12,0.13,,516949.912282557,143226.618883131,221846.560643193,,882023.09180888,,3,5,4900.12828782711,0,0,58912661.7853623,109470332.68921,10358347.1128881,34259343.9798566,-0.235809976541509,0,14.29,4
4021,TEMPLE,BELL,WACO,PURE,6,20,1988,0.149,0.1475,0.1525,,516949.912282557,143226.618883131,221846.560643193,,882023.09180888,,3,5,4900.12828782711,0,0,58912661.7853623,109470332.68921,2971277.06380751,4073460.97903592,0.191262247388282,0,14.29,4
4022,TEMPLE,BELL,WACO,OAK FARMS,6,22,1989,0.1275,0.1249,0.131,,526870.119897027,145975.120742751,226103.769877293,,898949.010517072,,3,5,4994.16116953929,1,1,55280971.4616198,108104445.363237,17688812.3530963,34259343.9798566,0.00495450217359172,0,15.37,3
4023,TEMPLE,BELL,WACO,BORDEN,6,22,1989,0.135,0.135,0.14,,526870.119897027,145975.120742751,226103.769877293,,898949.010517072,,3,5,4994.16116953929,1,0,55280971.4616198,108104445.363237,8278522.18552527,14843406.5703431,0.0463575606524189,0,15.37,3
4024,TEMPLE,BELL,WACO,PURE,6,22,1989,0.1475,0.144,0.148,,526870.119897027,145975.120742751,226103.769877293,,898949.010517072,,3,5,4994.16116953929,1,0,55280971.4616198,108104445.363237,3117032.029612,4073460.97903592,0.253838522037738,0,15.37,3
4025,TROY,BELL,WACO,OAK FARMS,7,8,1980,,,0.155,0.165,,,46952.9711975197,42178.5682687877,89131.5394663074,,3,,,0,1,27945146.4919576,58060037.7775751,8916323.16577299,34259343.9798566,-0.221055045195542,0,14.14,1
4026,TROY,BELL,WACO,OAK FARMS,8,11,1981,,,0.14,0.1745,,,41968.7520852882,37701.1684210235,79669.9205063117,,3,,,,1,3347374.74864809,75676361.1466808,16940970.1393677,34259343.9798566,0.450259193944011,0,15.05,2
4027,TROY,BELL,WACO,PURE,8,11,1981,0.17,0.16,0.17,0.18,,,41968.7520852882,37701.1684210235,79669.9205063117,,3,,,,0,3347374.74864809,75676361.1466808,658153.939410406,4073460.97903592,0.117338424734397,0,15.05,2
4028,TROY,BELL,WACO,OAK FARMS,7,13,1982,,0.14,0.14,0.1455,,24564.3003259924,38048.1336808944,34179.2172684556,96791.6512753425,,3,,,,1,23795283.0130496,84946678.9341424,17234854.8811841,34259343.9798566,0.222949968400689,0,14.95,3
4029,TROY,BELL,WACO,PURE,7,13,1982,,,0.175,0.185,,24564.3003259924,38048.1336808944,34179.2172684556,96791.6512753425,,3,,,,0,23795283.0130496,84946678.9341424,2761683.01902767,4073460.97903592,0.397849448403819,0,14.95,3
4030,TROY,BELL,WACO,SUPERIOR,7,13,1982,,,0.149,0.159,,24564.3003259924,38048.1336808944,34179.2172684556,96791.6512753425,,3,,,,0,23795283.0130496,84946678.9341424,64295.1543985222,9552974.16662402,-0.273389846468551,0,14.95,3
4031,TROY,BELL,WACO,OAK FARMS,7,12,1983,,0.145,0.145,0.15,,26529.8083340521,41092.5481542997,36914.0611011244,104536.417589476,,3,,,0,1,25778471.7269717,74331231.1668181,13163397.3732563,34259343.9798566,0.0374225546133556,0,15.01,3
4032,TROY,BELL,WACO,PURE,7,12,1983,,0.175,0.18,0.19,,26529.8083340521,41092.5481542997,36914.0611011244,104536.417589476,,3,,,0,0,25778471.7269717,74331231.1668181,2741504.80627448,4073460.97903592,0.326210704714542,0,15.01,3
4033,TROY,BELL,WACO,SUPERIOR,7,12,1983,,,0.14,0.144,,26529.8083340521,41092.5481542997,36914.0611011244,104536.417589476,,3,,,0,0,25778471.7269717,74331231.1668181,284279.162877169,9552974.16662402,-0.317047207532607,0,15.01,3
4034,TROY,BELL,WACO,OAK FARMS,8,7,1984,,0.15,0.15,0.155,,27628.323905142,42794.0607862368,38442.5557815666,108864.940472945,,3,,,,1,9369291.05821496,86135755.5117197,7844045.1638224,34259343.9798566,0.120187211969046,0,14.71,2
4035,TROY,BELL,WACO,PURE,8,7,1984,,0.175,0.18,0.19,,27628.323905142,42794.0607862368,38442.5557815666,108864.940472945,,3,,,,0,9369291.05821496,86135755.5117197,3086821.3182223,4073460.97903592,0.649014820709946,0,14.71,2
4036,TROY,BELL,WACO,SUPERIOR,7,16,1985,0.14,0.14,0.146,,71153.4777972158,19713.848101208,30535.171690843,,121402.497589267,,3,,,0,1,34524212.7822232,93054269.8529648,1531010.43628708,9552974.16662402,-0.210746274470186,0,14.19,3
4037,TROY,BELL,WACO,OAK FARMS,7,16,1985,,0.15,0.15,0.155,71153.4777972158,19713.848101208,30535.171690843,,121402.497589267,,3,,,0,0,34524212.7822232,93054269.8529648,14276824.6750603,34259343.9798566,0.045716314121043,0,14.19,3
4038,TROY,BELL,WACO,PURE,7,16,1985,,0.175,0.18,0.19,71153.4777972158,19713.848101208,30535.171690843,,121402.497589267,,3,,,0,0,34524212.7822232,93054269.8529648,2701311.57238492,4073460.97903592,0.292137407607291,0,14.19,3
4039,TROY,BELL,WACO,SUPERIOR,7,15,1986,0.145,0.14,0.145,,73233.2102627042,20290.0606938326,31427.6788439817,,124950.949800519,,3,,,0,1,44316943.5878745,96115650.8644452,8119782.55443331,9552974.16662402,0.38889493420036,0,14.29,2
4040,TROY,BELL,WACO,PURE,7,15,1986,,0.175,0.18,0.19,73233.2102627042,20290.0606938326,31427.6788439817,,124950.949800519,,3,,,0,0,44316943.5878745,96115650.8644452,2569169.22036511,4073460.97903592,0.169629808352675,0,14.29,2
4041,TROY,BELL,WACO,SUPERIOR,7,13,1987,0.14,0.13,0.143,,80959.3259414921,22430.6654206748,34743.3041100785,,138133.295472245,,3,,,0,1,27630100.3848669,101379288.42028,8492146.51505594,9552974.16662402,0.616411288495425,0,14.77,2
4042,TROY,BELL,WACO,PURE,7,13,1987,,0.175,0.18,0.19,80959.3259414921,22430.6654206748,34743.3041100785,,138133.295472245,,3,,,0,0,27630100.3848669,101379288.42028,3373235.62301112,4073460.97903592,0.555558769449643,0,14.77,2
4043,TROY,BELL,WACO,OAK FARMS,7,19,1988,0.13,0.12,0.13,0.135,64320.6257451079,17820.7318175995,27602.8862002608,24796.0925649531,134540.336327921,,3,,,0,1,31151504.5559272,109470332.68921,13599933.3107873,34259343.9798566,0.112404319981771,0,14.29,3
4044,TROY,BELL,WACO,PURE,7,19,1988,0.1468,0.1428,0.1468,0.149,64320.6257451079,17820.7318175995,27602.8862002608,24796.0925649531,134540.336327921,,3,,,0,0,31151504.5559272,109470332.68921,3332413.18530079,4073460.97903592,0.533513349191016,0,14.29,3
4045,TROY,BELL,WACO,SUPERIOR,7,19,1988,0.139,0.126,0.139,0.13,64320.6257451079,17820.7318175995,27602.8862002608,24796.0925649531,134540.336327921,,3,,,0,0,31151504.5559272,109470332.68921,9256337.71829076,9552974.16662402,0.684382537563371,0,14.29,3
4046,TROY,BELL,WACO,OAK FARMS,8,15,1989,0.1318,0.125,0.131,0.139,61971.6078505693,17169.9107559512,26594.8165045107,23890.5282226451,129626.863333676,,3,,,,1,3847235.86096735,108104445.363237,22815512.3149223,34259343.9798566,0.6303765210736,0,15.37,3
4047,TROY,BELL,WACO,BORDEN,8,15,1989,0.135,0.135,0.135,0.14,61971.6078505693,17169.9107559512,26594.8165045107,23890.5282226451,129626.863333676,,3,,,,0,3847235.86096735,108104445.363237,11132370.4768684,14843406.5703431,0.714399436093421,0,15.37,3
4048,TROY,BELL,WACO,PURE,8,15,1989,0.147,0.1425,0.147,0.149,61971.6078505693,17169.9107559512,26594.8165045107,23890.5282226451,129626.863333676,,3,,,,0,3847235.86096735,108104445.363237,4073460.97903592,4073460.97903592,0.964411862546073,0,15.37,3
4049,TROY,BELL,WACO,OAK FARMS,8,14,1990,0.144,0.141,0.145,0.151,64855.2697964193,17968.8607909409,27832.3261152964,25002.2019308376,135658.658633494,,3,,,1,1,5309295.91358337,104099327.274789,24540872.9580464,34259343.9798566,0.665324200652043,0,16.4033333333,5
4050,TROY,BELL,WACO,BORDEN,8,14,1990,0.148,0.148,0.148,0.153,64855.2697964193,17968.8607909409,27832.3261152964,25002.2019308376,135658.658633494,,3,,,1,0,5309295.91358337,104099327.274789,14722571.1126744,14843406.5703431,0.940857106097958,0,16.4033333333,5
4051,TROY,BELL,WACO,OAK FARMS,8,14,1990,0.155,0.151,0.156,0.162,64855.2697964193,17968.8607909409,27832.3261152964,25002.2019308376,135658.658633494,,3,,,0,0,5309295.91358337,104099327.274789,24540872.9580464,34259343.9798566,0.665324200652043,0,16.4033333333,5
4052,TROY,BELL,WACO,PURE,8,14,1990,0.169,0.162,0.169,0.179,64855.2697964193,17968.8607909409,27832.3261152964,25002.2019308376,135658.658633494,,3,,,1,0,5309295.91358337,104099327.274789,2247297.12506319,4073460.97903592,0.500690105269116,0,16.4033333333,5
4053,TROY,BELL,WACO,PURE,8,14,1990,0.175,0.169,0.175,0.185,64855.2697964193,17968.8607909409,27832.3261152964,25002.2019308376,135658.658633494,,3,,,0,0,5309295.91358337,104099327.274789,2247297.12506319,4073460.97903592,0.500690105269116,0,16.4033333333,5
4054,EVANT,CORYELL,WACO,BORDEN,8,8,1982,,,0.165,0.175,,,18500.5858236237,16619.357673695,35119.9434973187,,3,,,,1,5227845.45972869,84946678.9341424,9805207.2039634,14843406.5703431,0.599033940373692,1,14.95,1
4055,EVANT,CORYELL,WACO,BORDEN,8,7,1983,,,0.16,0.175,,,19852.6150882427,17833.906128983,37686.5212172257,,3,,,,1,11847250.7249519,74331231.1668181,10543892.1165986,14843406.5703431,0.5509572363015,1,15.01,2
4056,EVANT,CORYELL,WACO,PURE,8,7,1983,,0.155,0.159,0.169,,,19852.6150882427,17833.906128983,37686.5212172257,,3,,,0,0,11847250.7249519,74331231.1668181,2947334.01908243,4073460.97903592,0.564160854075779,0,15.01,2
4057,EVANT,CORYELL,WACO,BORDEN,8,11,1984,0.176,0.166,0.17,,21911.3961440707,6070.7915992619,9403.1699357281,,37385.3576790606,,3,,,,1,9369291.05821496,86135755.5117197,10051972.0649329,14843406.5703431,0.568427614294634,1,14.71,2
4058,EVANT,CORYELL,WACO,PURE,8,11,1984,,0.165,0.1725,0.1825,21911.3961440707,6070.7915992619,9403.1699357281,,37385.3576790606,,3,,,0,0,9369291.05821496,86135755.5117197,3086821.3182223,4073460.97903592,0.649014820709946,0,14.71,2
4059,EVANT,CORYELL,WACO,BORDEN,8,11,1985,0.176,0.166,0.17,,24401.8644322686,6760.8030372739,10471.9423854382,,41634.6098549807,,3,,,,1,12520704.9853242,93054269.8529648,9811431.77337999,14843406.5703431,0.526443241255976,1,14.19,2
4060,EVANT,CORYELL,WACO,PURE,8,11,1985,,0.165,0.1725,0.1825,24401.8644322686,6760.8030372739,10471.9423854382,,41634.6098549807,,3,,,0,0,12520704.9853242,93054269.8529648,3004572.46205649,4073460.97903592,0.603044248095273,0,14.19,2
4061,EVANT,CORYELL,WACO,BORDEN,8,10,1986,0.1675,0.165,0.1675,,23492.0300417731,6508.7234829532,10081.4913465839,,40082.2448713103,,3,,,,1,11364286.1119198,96115650.8644452,13472758.4339951,14843406.5703431,0.789423920428005,1,14.29,2
4062,EVANT,CORYELL,WACO,PURE,8,10,1986,,0.165,0.1725,0.1825,23492.0300417731,6508.7234829532,10081.4913465839,,40082.2448713103,,3,,,0,0,11364286.1119198,96115650.8644452,3101559.69241926,4073460.97903592,0.643170963868479,0,14.29,2
4063,EVANT,CORYELL,WACO,BORDEN,8,9,1987,0.16,0.155,0.16,0.17,20039.0255540514,5552.0308788653,8599.6511309542,7725.1974276309,41915.9049915018,,3,,,,1,10420658.6628414,101379288.42028,12591149.0048624,14843406.5703431,0.745476621262683,1,14.77,2
4064,EVANT,CORYELL,WACO,PURE,8,9,1987,,0.165,0.1725,0.1825,20039.0255540514,5552.0308788653,8599.6511309542,7725.1974276309,41915.9049915018,,3,,,0,0,10420658.6628414,101379288.42028,3619166.23823345,4073460.97903592,0.785685675592246,0,14.77,2
4065,EVANT,CORYELL,WACO,BORDEN,8,7,1988,,0.155,0.16,0.17,,10906.2958269672,16892.978675592,15175.2197179222,42974.4942204814,,3,,,,1,8338127.35565186,109470332.68921,13714234.8100009,14843406.5703431,0.847759803084582,1,14.29,2
4066,EVANT,CORYELL,WACO,PURE,8,7,1988,,0.165,0.1725,0.1825,,10906.2958269672,16892.978675592,15175.2197179222,42974.4942204814,,3,,,0,0,8338127.35565186,109470332.68921,3916113.91823389,4073460.97903592,0.885204717505631,0,14.29,2
4067,EVANT,CORYELL,WACO,PURE,8,13,1989,0.1475,0.144,0.1475,,22499.8992658768,6233.8428162865,9655.7232110038,,38389.4652931671,,3,,,,1,3847235.86096735,108104445.363237,4073460.97903592,4073460.97903592,0.964411862546073,0,15.37,2
4068,EVANT,CORYELL,WACO,BORDEN,8,13,1989,0.15,0.145,0.15,0.155,22499.8992658768,6233.8428162865,9655.7232110038,,38389.4652931671,,3,,,,0,3847235.86096735,108104445.363237,11132370.4768684,14843406.5703431,0.714399436093421,1,15.37,2
4069,EVANT,CORYELL,WACO,BORDEN,8,12,1990,0.148,0.148,0.148,0.154,17658.0190881576,4892.3470341711,7577.8536941475,6807.3012467073,36935.5210631835,,3,,,1,1,5309295.91358337,104099327.274789,14722571.1126744,14843406.5703431,0.940857106097958,1,16.4033333333,2
4070,EVANT,CORYELL,WACO,PURE,8,12,1990,0.157,0.152,0.159,0.164,17658.0190881576,4892.3470341711,7577.8536941475,6807.3012467073,36935.5210631835,,3,,,,0,5309295.91358337,104099327.274789,2247297.12506319,4073460.97903592,0.500690105269116,0,16.4033333333,2
4071,OGLESBY,CORYELL,WACO,PURE,7,28,1988,0.18,0.17,0.175,0.185,11262.7399347975,3120.4651009581,4833.3505018333,4341.8722800512,23558.4278176401,,3,,,0,1,31151504.5559272,109470332.68921,3332413.18530079,4073460.97903592,0.533513349191016,,14.29,1
4072,OGLESBY,CORYELL,WACO,PURE,7,11,1989,0.18,0.17,0.175,0.185,9948.5500066259,2756.3544288986,4269.3722349457,3835.2420237473,20809.5186942175,,3,,,0,1,20263952.3471971,108104445.363237,3377519.47978496,4073460.97903592,0.641704375264642,,15.37,1
4073,OGLESBY,CORYELL,WACO,PURE,7,31,1990,0.185,0.185,0.175,0.185,10430.5229511591,2889.8902968782,4476.2085986384,4021.0462756184,21817.6681222941,,3,,,0,1,26799257.7005791,104099327.274789,1317489.53321802,4073460.97903592,0.0659931692263641,,16.4033333333,1
4074,CHILTON,FALLS,WACO,PURE,7,22,1980,,0.155,0.165,0.175,,16761.292240074,25961.8991524893,23321.9689374736,66045.1603300369,,3,,,0,1,27945146.4919576,58060037.7775751,373971.352267161,4073460.97903592,-0.389507861342678,0,14.14,3
4075,CHILTON,FALLS,WACO,BORDEN,7,22,1980,,0.16,0.165,0.185,,16761.292240074,25961.8991524893,23321.9689374736,66045.1603300369,,3,,,0,0,27945146.4919576,58060037.7775751,5626931.37736641,14843406.5703431,-0.102228392427466,1,14.14,3
4076,CHILTON,FALLS,WACO,PURE,7,22,1980,,0.1525,0.1625,0.1725,,16761.292240074,25961.8991524893,23321.9689374736,66045.1603300369,,3,,,1,0,27945146.4919576,58060037.7775751,373971.352267161,4073460.97903592,-0.389507861342678,0,14.14,3
4077,CHILTON,FALLS,WACO,BORDEN,7,20,1981,0.155,0.145,0.15,0.165,29005.4297937676,8036.2710968846,12447.5402487501,11181.8147557001,60671.0558951023,,3,,,0,1,26331462.2824028,75676361.1466808,7942901.64590949,14843406.5703431,0.187164808850963,1,15.05,2
4078,CHILTON,FALLS,WACO,PURE,7,20,1981,,0.15,0.16,0.17,29005.4297937676,8036.2710968846,12447.5402487501,11181.8147557001,60671.0558951023,,3,,,0,0,26331462.2824028,75676361.1466808,437007.482842984,4073460.97903592,-0.240666696609033,0,15.05,2
4079,CHILTON,FALLS,WACO,BORDEN,7,26,1982,0.17,0.16,0.165,0.175,29872.7889572876,8276.5824256936,12819.7632488849,11516.1883389257,62485.3229707918,,3,,,,1,23795283.0130496,84946678.9341424,9353768.49624468,14843406.5703431,0.350042966817933,1,14.95,3
4080,CHILTON,FALLS,WACO,PAYNE,7,26,1982,0.145,0.145,0.155,0.175,29872.7889572876,8276.5824256936,12819.7632488849,11516.1883389257,62485.3229707918,,3,,,1,0,23795283.0130496,84946678.9341424,0.0,0.0,,0,14.95,3
4081,CHILTON,FALLS,WACO,PURE,7,26,1982,,0.165,0.175,0.185,29872.7889572876,8276.5824256936,12819.7632488849,11516.1883389257,62485.3229707918,,3,,,0,0,23795283.0130496,84946678.9341424,2761683.01902767,4073460.97903592,0.397849448403819,0,14.95,3
4082,CHILTON,FALLS,WACO,BORDEN,7,10,1983,0.17,0.16,0.165,0.175,29534.2480870481,8182.7859803396,12674.4800678352,11385.6782473612,61777.1923825841,,3,,,0,1,25778471.7269717,74331231.1668181,8042959.26029428,14843406.5703431,0.195048610940866,1,15.01,2
4083,CHILTON,FALLS,WACO,PURE,7,10,1983,,0.1675,0.175,0.185,29534.2480870481,8182.7859803396,12674.4800678352,11385.6782473612,61777.1923825841,,3,,,0,0,25778471.7269717,74331231.1668181,2741504.80627448,4073460.97903592,0.326210704714542,0,15.01,2
4084,CHILTON,FALLS,WACO,BORDEN,7,15,1984,,,,,,,,,58211.8956060571,,3,,,,1,30074452.8762326,86135755.5117197,9664784.89714514,14843406.5703431,0.301964576756488,1,14.71,2
4085,CHILTON,FALLS,WACO,PURE,7,15,1984,,0.1675,0.175,,,,,,58211.8956060571,,3,,,0,0,30074452.8762326,86135755.5117197,2851103.73682997,4073460.97903592,0.350769914849153,0,14.71,2
4086,CHILTON,FALLS,WACO,BORDEN,7,14,1985,,0.16,0.165,,,25481.1927208221,39468.3265602562,,64949.5192810784,,3,,,0,1,34524212.7822232,93054269.8529648,8844340.28206943,14843406.5703431,0.224831433863282,1,14.19,3
4087,CHILTON,FALLS,WACO,OAK FARMS,7,14,1985,,0.166,0.169,,,25481.1927208221,39468.3265602562,,64949.5192810784,,3,,,0,0,34524212.7822232,93054269.8529648,14276824.6750603,34259343.9798566,0.045716314121043,0,14.19,3
4088,CHILTON,FALLS,WACO,PURE,7,14,1985,,0.1675,0.175,,,25481.1927208221,39468.3265602562,,64949.5192810784,,3,,,,0,34524212.7822232,93054269.8529648,2701311.57238492,4073460.97903592,0.292137407607291,0,14.19,3
4089,CHILTON,FALLS,WACO,BORDEN,6,23,1986,0.17,0.16,0.165,0.175,34277.7853915547,9497.0347954146,14710.1462151432,13214.3481137578,71699.3145158703,,3,,,,1,62357529.473772,96115650.8644452,7806482.51789783,14843406.5703431,-0.122853451365656,1,14.29,2
4090,CHILTON,FALLS,WACO,PURE,6,23,1986,0.185,0.175,0.18,0.19,34277.7853915547,9497.0347954146,14710.1462151432,13214.3481137578,71699.3145158703,,3,,,0,0,62357529.473772,96115650.8644452,2178533.7871665,4073460.97903592,-0.113964517835339,0,14.29,2
