SYSTEM,COUNTY,YEAR,LETDATE,MRKTCODE,EST,VENDOR,WIN,ZONE,OPT,CASES,POPUL,ESC,QUANTITY,QCODE,LFC,LFW,WW,WC,SKM,SIGNTURE,REVISED,COMMENTS,QLFC,QLFW,QWW,QWC,QSKM,NUMWIN,ADJPOP,SYSNUM,ADA,MEALS,DSTFLAG,MILES,MINUTES,FMOZONE,CALL,KEYS,COOLER,DEL,NUMSCHL,ESTQTY,IQFLG
BELTON,BELL,89,6/29/1929,WACO,,BORDEN,*,,,100,4980,F,631800,YR,0.14,0.135,0.135,0.14,,"GLOCKZIN, B (BEN)",,,527400,18000,86400,,,1,4980,014-903,9274,514699,,,,3,C,,Y,3,9,631800,
BELTON,BELL,89,6/29/1929,WACO,,CABELL,,,,,4980,F,,,0.135,0.134,0.139,0.141,,"BOYLE, P (PAT)",,,527400,18000,86400,,,1,,014-903,9274,514699,,,,3,C,,Y,3,9,631800,
BELTON,BELL,90,7/22/1930,WACO,,OAK FARMS,*,,,100,4980,F,728640,YR,0.1405,0.1405,0.1465,0.151,,"BOYLE, P (PAT)",,,618048,23688,86904,,,1,4980,014-903,,610073,,,,3,C,,Y,3,9,728640,
BELTON,BELL,90,7/22/1930,WACO,,BORDEN,,,,,4980,E,,,0.148,0.148,0.148,0.154,,"GLOCKZIN, B (BEN)",,,618048,23688,86904,,,1,,014-903,,610073,,,,3,C,,Y,3,9,728640,
BELTON,BELL,90,7/22/1930,WACO,,PURE,,,,,4980,F,,,,0.146,0.151,0.1525,,"GOODMAN, G",,,618048,23688,86904,,,1,,014-903,,610073,,,,3,C,,Y,3,9,728640,
BELTON,BELL,90,7/22/1930,WACO,,PURE,,,,,4980,F,,,,0.152,0.157,0.159,,"GOODMAN, G",,,618048,23688,86904,,,1,,014-903,,610073,,,,3,C,,Y,3,9,728640,
HOLLAND,BELL,80,8/12/1920,WACO,*,SUPERIOR,*,,,9,463,,,,,,,,,,,,,,,,,1,463,,,57472,,,,3,X,,,,2,56538.4305004192,*
HOLLAND,BELL,81,7/7/1921,WACO,*,OAK FARMS,*,,,9,463,,,,,,,,,,,,,,,,,1,463,,,60315,,,,3,X,,,,2,59305.8511473755,*
HOLLAND,BELL,82,8/10/1922,WACO,*,OAK FARMS,*,,,9,463,,,,,,,,,,,,,,,,,1,463,,,64958,,,,3,X,,,,2,63822.5686466228,*
HOLLAND,BELL,83,8/9/1923,WACO,*,SUPERIOR,*,,,9,463,,,,,,,,,,,,,,,,,1,463,,,60933,,,,3,X,,,,2,59907.2426415463,*
HOLLAND,BELL,84,8/29/1924,WACO,*,SUPERIOR,*,,,9,463,,,,,,,,,,,,,,,,,1,463,,,66424,,,,3,X,,,,2,65247.9958186663,*
HOLLAND,BELL,85,7/30/1925,WACO,*,SUPERIOR,*,,,9,463,F,,,0.145,0.14,0.145,0.155,0.14,"ADAMSON, M J",,,26669.8731874191,7389.1796321421,11445.2473998779,10281.4398428191,,1,463,014-905,830,56699,,,,3,C,,,,2,55785.7400622581,*
HOLLAND,BELL,86,8/13/1926,WACO,*,SUPERIOR,*,,,9,463,F,,,0.146,0.14,0.146,0.156,0.14,"ADAMSON, M J",,,29290.5481809553,8115.2662598744,12569.8974289543,11291.7300719579,,1,463,014-905,844,62331,,,,3,C,,,,2,61267.4419417419,*
HOLLAND,BELL,87,8/2/1927,WACO,*,SUPERIOR,*,,,9,463,F,,,0.146,0.14,0.146,0.156,0.14,"ADAMSON, M J",,,30354.9551010067,8410.1718216176,13026.682523076,11702.0670705587,,1,463,014-905,846,64620,,,,3,C,,,,2,63493.8765162589,*
HOLLAND,BELL,88,8/9/1928,WACO,*,SUPERIOR,*,,,9,463,F,,,0.143,0.13,0.143,0.153,0.13,"ADAMSON, M J",,,29541.2239215608,8184.7187114754,12677.4737135589,11388.3674848537,,1,463,014-509,902,62870,,,,3,C,,,,2,61791.7838314487,*
HOLLAND,BELL,88,8/9/1928,WACO,*,OAK FARMS,,,,,463,,,,0.15,,0.15,0.16,0.14,"GARLINGTON, D (DUB)",,,29541.2239215608,8184.7187114754,12677.4737135589,11388.3674848537,,1,,014-509,902,62870,,,,3,C,,,,2,61791.7838314487,
HOLLAND,BELL,88,8/9/1928,WACO,*,PURE,,,,,463,F,,,0.159,0.155,0.159,0.169,0.15,"WILLIAMS, M (MICKEY)",,,29541.2239215608,8184.7187114754,12677.4737135589,11388.3674848537,,1,,014-509,902,62870,,,,3,C,,,,2,61791.7838314487,
HOLLAND,BELL,89,8/7/1929,WACO,*,BORDEN,*,,,9,463,F,,,0.14,0.14,0.14,0.1475,,"GLOCKZIN, B (BEN)",,,29516.575896466,8177.8897069382,12666.8961325128,11378.8654828953,,1,463,014-905,629,62817,,,,3,C,,,,2,61740.2272188123,*
HOLLAND,BELL,89,8/7/1929,WACO,*,OAK FARMS,,,,,463,,,,0.154,0.1475,0.154,0.1625,,"CAYTEN, M (MIKE)",,,29516.575896466,8177.8897069382,12666.8961325128,11378.8654828953,,1,,014-905,629,62817,,,,3,C,,,,2,61740.2272188123,
HOLLAND,BELL,89,8/7/1929,WACO,*,PURE,,,,,463,F,,,0.1475,0.1425,0.149,0.1525,,"WILLIAMS, M (MICKEY)",,,29516.575896466,8177.8897069382,12666.8961325128,11378.8654828953,,1,,014-905,629,62817,,,,3,C,,,,2,61740.2272188123,
HOLLAND,BELL,90,8/5/1930,WACO,*,BORDEN,*,,,9,463,E,,,,0.148,0.148,0.154,,"GLOCKZIN, B (BEN)",,,,16410.1963742936,25418.0797780825,22833.4477209395,,1,463,014-905,,65821,,,,3,C,,,,2,64661.7238733156,*
HOLLAND,BELL,90,8/5/1930,WACO,*,OAK FARMS,,,,,463,E,,,0.144,0.141,0.145,0.151,0.1399,"BOYLE, P (PAT)",,,,16410.1963742936,25418.0797780825,22833.4477209395,,1,,014-905,,65821,,,,3,C,,,,2,64661.7238733156,
HOLLAND,BELL,90,8/5/1930,WACO,*,PURE,,,,,463,E,,,0.152,0.149,0.152,0.16,,"GOODMAN, B (BOB)",,,,16410.1963742936,25418.0797780825,22833.4477209395,,1,,014-905,,65821,,,,3,C,,,,2,64661.7238733156,
HOLLAND,BELL,90,8/5/1930,WACO,*,PURE,,,,,463,F,,,0.159,0.155,0.159,0.167,,"GOODMAN, B (BOB)",,,,16410.1963742936,25418.0797780825,22833.4477209395,,1,,014-905,,65821,,,,3,C,,,,2,64661.7238733156,
KILLEEN,BELL,81,6/4/1921,WACO,*,MAPLEHURST,*,,,457,22854,,,,0.17,0.17,0.17,,,,,,975787.781695348,270352.661639113,418754.618471512,,,1,22854,,,1752807,,,,3,F,,,5,25,1664895.06180597,*
KILLEEN,BELL,81,6/4/1921,WACO,*,SCHEPPS,,,,,22854,,,,0.21,0.185,0.19,,,,,,975787.781695348,270352.661639113,418754.618471512,,,1,,,,1752807,,,,3,F,,,5,25,1664895.06180597,
KILLEEN,BELL,81,6/4/1921,WACO,*,SUPERIOR,,,,,22854,,,,0.195,0.18,0.185,,,,,,975787.781695348,270352.661639113,418754.618471512,,,1,,,,1752807,,,,3,F,,,5,25,1664895.06180597,
KILLEEN,BELL,82,6/14/1922,WACO,*,MAPLEHURST,*,,,457,22854,,,,0.175,0.175,0.175,,,,,,1014341.29637515,281034.333929699,435299.673280897,,,1,22854,,,1822793,,,,3,F,,,5,25,1730675.30358575,*
KILLEEN,BELL,82,6/14/1922,WACO,*,PURE,,,,,22854,,,,0.1875,0.175,0.1775,,,,,,1014341.29637515,281034.333929699,435299.673280897,,,1,,,,1822793,,,,3,F,,,5,25,1730675.30358575,
KILLEEN,BELL,82,6/14/1922,WACO,*,SUPERIOR,,,,,22854,,,,0.195,0.18,0.185,,,,,,1014341.29637515,281034.333929699,435299.673280897,,,1,,,,1822793,,,,3,F,,,5,25,1730675.30358575,
KILLEEN,BELL,83,6/14/1923,WACO,*,MAPLEHURST,*,,,457,22854,,,,0.175,0.175,0.175,,,,,,1065571.24723935,295228.151306377,457284.759516738,,,1,22854,,,1915833,,,,3,F,,,5,25,1818084.15806247,*
KILLEEN,BELL,83,6/14/1923,WACO,*,PURE,,,,,22854,,,,0.175,0.17,,,,,,,1065571.24723935,295228.151306377,457284.759516738,,,1,,,,1915833,,,,3,F,,,5,25,1818084.15806247,
KILLEEN,BELL,83,6/14/1923,WACO,*,SUPERIOR,,,,,22854,,,,0.195,0.18,0.185,,,,,,1065571.24723935,295228.151306377,457284.759516738,,,1,,,,1915833,,,,3,F,,,5,25,1818084.15806247,
KILLEEN,BELL,84,6/25/1924,WACO,*,MAPLEHURST,*,,,457,22854,,,,0.1775,0.1775,0.1775,,,,,,1104265.22957265,305948.74169443,473890.09534188,,,1,22854,,,1986137,,,,3,F,,,5,25,1884104.06660896,*
KILLEEN,BELL,84,6/25/1924,WACO,*,PURE,,,,,22854,,,,0.19,0.1875,0.195,,,,,,1104265.22957265,305948.74169443,473890.09534188,,,1,,,,1986137,,,,3,F,,,5,25,1884104.06660896,
KILLEEN,BELL,84,6/25/1924,WACO,*,SUPERIOR,,,,,22854,,,,0.195,0.1825,0.185,,,,,,1104265.22957265,305948.74169443,473890.09534188,,,1,,,,1986137,,,,3,F,,,5,25,1884104.06660896,
KILLEEN,BELL,85,5/29/1925,WACO,,MAPLEHURST,*,,,457,22854,E,,,0.179,0.179,0.179,,,"DICKENS, D",,,1178973.08393922,326647.368642043,505950.610588081,,,1,22854,014-906,38771,2121947,,,,3,F,,,5,25,2011571.06316935,*
KILLEEN,BELL,85,5/29/1925,WACO,,PURE,,,,,22854,F,,,0.185,0.1825,0.185,,,"WILLIAMS, M (MICKEY)",,,1178973.08393922,326647.368642043,505950.610588081,,,1,,014-906,38771,2121947,,,,3,F,,,5,25,2011571.06316935,
KILLEEN,BELL,85,5/29/1925,WACO,,SUPERIOR,,,,,22854,F,,,0.196,0.183,0.186,,,,,,1178973.08393922,326647.368642043,505950.610588081,,,1,,014-906,38771,2121947,,,,3,F,,,5,25,2011571.06316935,
KILLEEN,BELL,86,5/18/1926,WACO,,MAPLEHURST,*,,,457,22854,F,,,0.1825,0.1825,0.1825,,,"DICKENS, W",,,1266867.18419226,350999.38902141,543669.939634617,,,1,22854,014-906,41334,2281842,,,,3,F,,,5,27,2161536.51284828,*
KILLEEN,BELL,86,5/18/1926,WACO,,BORDEN,,,,,22854,F,,,0.2,0.19,0.195,,,"GLOCKZIN, B (BEN)",,,1266867.18419226,350999.38902141,543669.939634617,,,1,,014-906,41334,2281842,,,,3,F,,,5,27,2161536.51284828,
KILLEEN,BELL,86,5/18/1926,WACO,,PURE,,,,,22854,F,,,0.19,0.1875,0.19,,,,,,1266867.18419226,350999.38902141,543669.939634617,,,1,,014-906,41334,2281842,,,,3,F,,,5,27,2161536.51284828,
KILLEEN,BELL,87,5/19/1927,WACO,,MAPLEHURST,*,,,457,22854,F,,,0.185,0.185,0.185,,,"DICKENS, W",,,1337428.33754184,370549.127165541,573950.918146644,,,1,22854,014-906,43983,2410289,,,,3,F,,,5,26,2281928.38285403,*
KILLEEN,BELL,87,5/19/1927,WACO,,BORDEN,,,,,22854,F,,,0.18,0.18,0.19,,,"GLOCKZIN, B (BEN)",,,1337428.33754184,370549.127165541,573950.918146644,,,1,,014-906,43983,2410289,,,,3,F,,,5,26,2281928.38285403,
KILLEEN,BELL,88,7/19/1928,WACO,,MAPLEHURST,*,,,457,22854,E,,,0.178,0.178,0.178,,,"DICKENS, W",,,1337428.33754184,370549.127165541,573950.918146644,,,1,22854,,,,,,,3,F,,,5,27,2281928.38285403,*
KILLEEN,BELL,88,7/19/1928,WACO,,BORDEN,,,,,22854,F,,,0.1825,0.1825,0.1825,,,"GLOCKZIN, B (BEN)",,,1337428.33754184,370549.127165541,573950.918146644,,,1,,,,,,,,3,F,,,5,27,2281928.38285403,
KILLEEN,BELL,88,7/19/1928,WACO,,PURE,,,,,22854,F,,,0.185,0.185,0.185,,,"WILLIAMS, M (MICKEY)",,,1337428.33754184,370549.127165541,573950.918146644,,,1,,,,,,,,3,F,,,5,27,2281928.38285403,
KILLEEN,BELL,89,6/14/1929,WACO,,MAPLEHURST,X,,,457,22854,E,,,0.1775,0.1775,0.1775,,,"DICKENS, W",,,1385610.10861539,383898.413041603,594627.892732379,,,1,22854,014-906,42946,2498038,,,,3,F,,,5,28,2364136.41438937,*
KILLEEN,BELL,89,6/14/1929,WACO,,BORDEN,,,,,22854,,,,0.18,0.18,0.18,,,"GLOCKZIN, B (BEN)",,,1385610.10861539,383898.413041603,594627.892732379,,,1,,014-906,42946,2498038,,,,3,F,,,5,28,2364136.41438937,
KILLEEN,BELL,89,6/14/1929,WACO,,BORDEN,,,,,22854,,,,0.182,0.182,0.182,,,"GLOCKZIN, B (BEN)",,,1385610.10861539,383898.413041603,594627.892732379,,,1,,014-906,42946,2498038,,,,3,F,,,5,28,2364136.41438937,
KILLEEN,BELL,89,6/14/1929,WACO,,CABELL,,,,,22854,,,,0.185,0.18,0.185,,,"BOYLE, P (PAT)",,,1385610.10861539,383898.413041603,594627.892732379,,,1,,014-906,42946,2498038,,,,3,F,,,5,28,2364136.41438937,
KILLEEN,BELL,89,6/14/1929,WACO,,MAPLEHURST,,,,,22854,E,,,0.1775,0.1775,0.1775,,,"DICKENS, W",,,1385610.10861539,383898.413041603,594627.892732379,,,1,,014-906,42946,2498038,,,,3,F,,,5,28,2364136.41438937,
KILLEEN,BELL,90,7/11/1930,WACO,,MAPLEHURST,*,,,457,22854,E,,,0.1775,0.1775,0.1775,0.1775,,"DICKENS, W",,,1176015.49712488,325827.936914893,504681.376476659,453362.957631763,,1,22854,014-906,,2600283,,,,3,F,,,5,28,2459887.76814819,*
KILLEEN,BELL,90,7/11/1930,WACO,,BORDEN,,,,,22854,E,,,0.175,0.175,0.175,,,"GLOCKZIN, B (BEN)",,,1176015.49712488,325827.936914893,504681.376476659,453362.957631763,,1,,014-906,,2600283,,,,3,F,,,5,28,2459887.76814819,
KILLEEN,BELL,90,7/11/1930,WACO,,CABELL,,,,,22854,E,,,0.179,0.169,0.18,,,"BOYLE, P (PAT)",,,1176015.49712488,325827.936914893,504681.376476659,453362.957631763,,1,,014-906,,2600283,,,,3,F,,,5,28,2459887.76814819,
KILLEEN,BELL,90,7/11/1930,WACO,,PURE,,,,,22854,E,,,0.183,0.1825,0.183,,,"WILLIAMS, M (MICKEY)",,,1176015.49712488,325827.936914893,504681.376476659,453362.957631763,,1,,014-906,,2600283,,,,3,F,,,5,28,2459887.76814819,
KILLEEN,BELL,90,7/11/1930,WACO,,PURE,,,,,22854,F,,,0.189,0.1875,0.189,,,"WILLIAMS, M (MICKEY)",,,1176015.49712488,325827.936914893,504681.376476659,453362.957631763,,1,,014-906,,2600283,,,,3,F,,,5,28,2459887.76814819,
ROGERS,BELL,80,8/4/1920,WACO,*,OAK FARMS,*,,,14,715,,,,,0.15,0.155,0.165,,,,,,26265.604000336,40683.3168033189,36546.4423533681,,1,715,,,105866,,,,3,C,,,,2,103495.363157023,*
ROGERS,BELL,81,8/4/1921,WACO,*,OAK FARMS,*,,,14,715,,,,,0.149,0.149,0.149,,,,,,22290.204367199,34525.7411887379,31014.9985106076,,1,715,,,89690,,,,3,C,,,,2,87830.9440665445,*
ROGERS,BELL,82,8/4/1922,WACO,*,OAK FARMS,*,,,14,715,,,,,0.149,0.149,0.149,,,,,,21530.5005513577,33349.0208279129,29957.9327103724,,1,715,,,86602,,,,3,C,,,,2,84837.4540896429,*
ROGERS,BELL,83,7/24/1923,WACO,*,SUPERIOR,*,,,14,715,,,,,0.135,0.144,0.153,,,,,,21057.5140153422,32616.4025683756,29299.8105833432,,1,715,,,84680,,,,3,C,,,,2,82973.727167061,*
ROGERS,BELL,84,8/4/1924,WACO,*,SUPERIOR,*,,,14,715,,,,,0.13,0.143,0.153,,,,,,18753.4650646697,29047.6152909398,26093.9146841277,,1,715,,,75324,,,,3,C,,,,2,73894.9950397372,*
ROGERS,BELL,85,7/30/1925,WACO,*,SUPERIOR,*,,,14,715,F,,,0.143,0.13,0.143,0.15,0.13,"ADAMSON, M J",,,45323.4250628132,12557.3498973756,19450.329186358,17472.5265838028,,1,715,014-907,1420,96887,,,,3,C,,,,2,94803.6307303496,*
ROGERS,BELL,85,7/30/1925,WACO,*,BORDEN,,,,,715,F,,,0.155,0.15,0.15,0.16,,"GLOCKZIN, B (BEN)",,,45323.4250628132,12557.3498973756,19450.329186358,17472.5265838028,,1,,014-907,1420,96887,,,,3,C,,,,2,94803.6307303496,
ROGERS,BELL,86,8/4/1926,WACO,*,SUPERIOR,*,,,14,715,F,,,0.143,0.13,0.143,0.15,0.13,"ADAMSON, M J",,,45151.1874189993,12509.6295771245,19376.4142325384,17406.1276564027,,1,715,014-907,1460,96515,,,,3,C,,,,2,94443.3588850649,*
ROGERS,BELL,86,8/4/1926,WACO,*,BORDEN,,,,,715,F,,,0.155,0.15,0.15,0.16,,"GLOCKZIN, B (BEN)",,,45151.1874189993,12509.6295771245,19376.4142325384,17406.1276564027,,1,,014-907,1460,96515,,,,3,C,,,,2,94443.3588850649,
ROGERS,BELL,86,8/4/1926,WACO,*,OAK FARMS,,,,,715,,,,0.1455,0.1335,0.148,0.154,,,,,45151.1874189993,12509.6295771245,19376.4142325384,17406.1276564027,,1,,014-907,1460,96515,,,,3,C,,,,2,94443.3588850649,
ROGERS,BELL,86,8/4/1926,WACO,*,PURE,,,,,715,F,,,0.18,0.175,0.18,0.19,,"WILLIAMS, M (MICKEY)",,,45151.1874189993,12509.6295771245,19376.4142325384,17406.1276564027,,1,,014-907,1460,96515,,,,3,C,,,,2,94443.3588850649,
ROGERS,BELL,87,7/28/1927,WACO,*,SUPERIOR,*,,,14,715,F,,,0.143,0.13,0.143,0.15,0.13,"ADAMSON, M J",,,43219.0599219965,11974.3125530343,18547.2510394514,16661.2777469378,,1,715,014-907,1500,92343,,,,3,C,,,,2,90401.90126142,*
ROGERS,BELL,87,7/28/1927,WACO,*,BORDEN,,,,,715,F,,,0.155,0.15,0.15,0.16,,"GLOCKZIN, B (BEN)",,,43219.0599219965,11974.3125530343,18547.2510394514,16661.2777469378,,1,,014-907,1500,92343,,,,3,C,,,,2,90401.90126142,
ROGERS,BELL,88,8/4/1928,WACO,*,SUPERIOR,*,,,14,715,F,,,0.138,0.125,0.138,0.145,0.125,"ADAMSON, M J",,,43219.0599219965,11974.3125530343,18547.2510394514,16661.2777469378,,1,715,,,,,,,3,C,,,,2,90401.90126142,*
ROGERS,BELL,88,8/4/1928,WACO,*,BORDEN,,,,,715,F,,,0.145,0.14,0.145,0.15,,"GLOCKZIN, B (BEN)",,,43219.0599219965,11974.3125530343,18547.2510394514,16661.2777469378,,1,,,,,,,,3,C,,,,2,90401.90126142,
ROGERS,BELL,89,8/14/1929,WACO,*,OAK FARMS,*,,,14,715,,,,0.137,0.1325,0.137,0.1445,0.13,,,,33840.3495418743,9375.83841596,14522.4227308213,13045.7132521679,,1,715,014-907,1410,72121,,,,3,C,,,,2,70784.3239408235,*
ROGERS,BELL,89,8/14/1929,WACO,*,BORDEN,,,,,715,F,,,0.145,0.145,0.145,0.1475,,"GLOCKZIN, B (BEN)",,,33840.3495418743,9375.83841596,14522.4227308213,13045.7132521679,,1,,014-907,1410,72121,,,,3,C,,,,2,70784.3239408235,
ROGERS,BELL,89,8/14/1929,WACO,*,PURE,,,,,715,,,,0.169,0.165,0.169,0.179,,"WILLIAMS, M (MICKEY)",,,33840.3495418743,9375.83841596,14522.4227308213,13045.7132521679,,1,,014-907,1410,72121,,,,3,C,,,,2,70784.3239408235,
ROGERS,BELL,90,8/6/1930,WACO,*,OAK FARMS,*,,,14,715,F,,,0.154,0.151,0.155,0.161,0.1499,,,,36475.2479290941,10105.8657902481,15653.1766606711,14061.4867082232,,1,715,014-907,,77797,,,,3,C,,,,2,76295.7770882366,*
ROGERS,BELL,90,8/6/1930,WACO,*,BORDEN,,,,,715,E,,,0.148,0.148,0.148,0.155,,"GLOCKZIN, B (BEN)",,,36475.2479290941,10105.8657902481,15653.1766606711,14061.4867082232,,1,,014-907,,77797,,,,3,C,,,,2,76295.7770882366,
ROGERS,BELL,90,8/6/1930,WACO,*,OAK FARMS,,,,,715,E,,,0.144,0.141,0.145,0.151,0.1399,,,,36475.2479290941,10105.8657902481,15653.1766606711,14061.4867082232,,1,,014-907,,77797,,,,3,C,,,,2,76295.7770882366,
ROGERS,BELL,90,8/6/1930,WACO,*,PURE,,,,,715,E,,,0.152,0.152,0.159,0.162,,"WILLIAMS, M (MICKEY)",,,36475.2479290941,10105.8657902481,15653.1766606711,14061.4867082232,,1,,014-907,,77797,,,,3,C,,,,2,76295.7770882366,
ROGERS,BELL,90,8/6/1930,WACO,*,PURE,,,,,715,F,,,0.159,0.159,0.165,0.169,,"WILLIAMS, M (MICKEY)",,,36475.2479290941,10105.8657902481,15653.1766606711,14061.4867082232,,1,,014-907,,77797,,,,3,C,,,,2,76295.7770882366,
SALADO,BELL,86,7/1/1926,WACO,*,SUPERIOR,*,,,11,533,F,,,0.142,0.14,0.146,0.154,,"ADAMSON, M J",,,23185.5668932577,6423.8145207284,9949.9741650415,8938.2131500774,,1,533,014-908,1060,49220,,,,3,C,,,3,2,48497.568729105,*
SALADO,BELL,86,7/1/1926,WACO,*,PURE,,,,,533,F,,,0.175,0.17,0.18,0.19,,"WILLIAMS, M (MICKEY)",,,23185.5668932577,6423.8145207284,9949.9741650415,8938.2131500774,,1,,014-908,1060,49220,,,,3,C,,,3,2,48497.568729105,
SALADO,BELL,87,7/1/1927,WACO,*,SUPERIOR,*,,,11,533,F,,,0.142,0.14,0.146,0.154,,"ADAMSON, M J",,,24593.59755833,6813.9247937946,10554.2237314012,9481.0197272986,,1,533,014-908,1026,52241,,,,3,C,,,3,2,51442.7658108244,*
SALADO,BELL,87,7/1/1927,WACO,*,PURE,,,,,533,F,,,0.18,0.17,0.18,0.19,,"WILLIAMS, M (MICKEY)",,,24593.59755833,6813.9247937946,10554.2237314012,9481.0197272986,,1,,014-908,1026,52241,,,,3,C,,,3,2,51442.7658108244,
SALADO,BELL,88,7/4/1928,WACO,*,SUPERIOR,*,,,11,533,F,,,0.139,0.138,0.143,0.151,,"ADAMSON, M J",,,23668.9902052049,6557.7522288397,10157.432946912,9124.5765296658,,1,533,014-908,1086,50257,,,,3,C,,,3,2,49508.7519106224,*
SALADO,BELL,88,7/4/1928,WACO,*,PURE,,,,,533,,,,0.145,0.1425,0.145,0.149,,"WILLIAMS, M (MICKEY)",,,23668.9902052049,6557.7522288397,10157.432946912,9124.5765296658,,1,,014-908,1086,50257,,,,3,C,,,3,2,49508.7519106224,
SALADO,BELL,89,6/13/1929,WACO,*,PURE,*,,,11,533,F,,,0.139,0.135,0.145,0.1575,,"WILLIAMS, M (MICKEY)",,,23187.4317920771,6424.3312113131,9950.7744773719,8938.9320828181,,1,533,014-908,1100,49224,,,,3,C,,Y,3,2,48501.4695635802,*
SALADO,BELL,89,6/13/1929,WACO,*,BORDEN,,,,,533,,,,0.15,0.145,0.15,0.155,,"GLOCKZIN, B (BEN)",,,23187.4317920771,6424.3312113131,9950.7744773719,8938.9320828181,,1,,014-908,1100,49224,,,,3,C,,Y,3,2,48501.4695635802,
SALADO,BELL,90,7/14/1930,WACO,*,BORDEN,*,,,11,533,E,,,0.148,0.148,0.148,0.153,,"GLOCKZIN, B (BEN)",,,28260.1700068199,7829.7887338201,12127.7156069583,10894.5114148507,,1,533,014-908,,60116,,,,3,C,,,3,2,59112.1857624491,*
SALADO,BELL,90,7/14/1930,WACO,*,PURE,,,,,533,E,,,0.152,0.16,0.162,0.167,,"GOODMAN, B (BOB)",,,28260.1700068199,7829.7887338201,12127.7156069583,10894.5114148507,,1,,014-908,,60116,,,,3,C,,,3,2,59112.1857624491,
SALADO,BELL,90,7/14/1930,WACO,*,PURE,,,,,533,F,,,0.159,0.165,0.167,0.1725,,"GOODMAN, B (BOB)",,,28260.1700068199,7829.7887338201,12127.7156069583,10894.5114148507,,1,,014-908,,60116,,,,3,C,,,3,2,59112.1857624491,
TEMPLE,BELL,84,6/17/1924,WACO,,SUPERIOR,*,,,161,8052,F,,,0.1335,0.1265,,,,,,,640672.995749019,177505.45035532,,,,1,8052,,,855058,,,,3,C,,,5,17,818178.446104339,*
TEMPLE,BELL,84,6/17/1924,WACO,,BORDEN,,,,,8052,F,,,0.165,0.16,0.165,0.17,,,,,640672.995749019,177505.45035532,,,,1,,,,855058,,,,3,C,,,5,17,818178.446104339,
TEMPLE,BELL,84,6/17/1924,WACO,,OAK FARMS,,,,,8052,F,,,0.1675,0.165,0.17,0.175,,,,,640672.995749019,177505.45035532,,,,1,,,,855058,,,,3,C,,,5,17,818178.446104339,
TEMPLE,BELL,84,6/17/1924,WACO,,PURE,,,,,8052,F,,,0.165,0.165,0.1675,0.17,,,,,640672.995749019,177505.45035532,,,,1,,,,855058,,,,3,C,,,5,17,818178.446104339,
TEMPLE,BELL,84,6/17/1924,WACO,,SCHEPPS,,,,,8052,F,,,,,,,,,,,640672.995749019,177505.45035532,,,,1,,,,855058,,,,3,C,,,5,17,818178.446104339,
TEMPLE,BELL,85,6/30/1925,WACO,,SUPERIOR,*,,,161,8052,,,,0.121,0.121,,,,,,,681887.137368184,188924.27839655,,,,1,8052,014-909,15646,910652,,,,3,C,,,5,17,870811.415764734,*
TEMPLE,BELL,85,6/30/1925,WACO,,BORDEN,,,,,8052,,,,0.155,0.155,0.16,0.165,,,,,681887.137368184,188924.27839655,,,,1,,014-909,15646,910652,,,,3,C,,,5,17,870811.415764734,
TEMPLE,BELL,85,6/30/1925,WACO,,PURE,,,,,8052,,,,0.165,0.165,0.1675,0.17,,,,,681887.137368184,188924.27839655,,,,1,,014-909,15646,910652,,,,3,C,,,5,17,870811.415764734,
TEMPLE,BELL,86,6/22/1926,WACO,,BORDEN,*,,,161,8052,F,,,0.122,0.122,,,,"GLOCKZIN, B (BEN)",,,693168.748555389,192049.971984083,,,,1,8052,014-909,15378,925876,,,,3,C,,,5,17,885218.720539472,*
TEMPLE,BELL,86,6/22/1926,WACO,,PURE,,,,,8052,F,,,0.175,0.17,,,,,,,693168.748555389,192049.971984083,,,,1,,014-909,15378,925876,,,,3,C,,,5,17,885218.720539472,
TEMPLE,BELL,86,6/22/1926,WACO,,SUPERIOR,,,,,8052,F,,,0.135,0.135,,,,,,,693168.748555389,192049.971984083,,,,1,,014-909,15378,925876,,,,3,C,,,5,17,885218.720539472,
TEMPLE,BELL,87,6/21/1927,WACO,,OAK FARMS,*,,,161,8052,,,,0.121,0.12,0.15,,,,,,519284.842232451,143873.536725859,222848.584565471,,,1,8052,014-909,15544,926709,,,,3,C,,,5,17,886006.96352378,*
TEMPLE,BELL,87,6/21/1927,WACO,,PURE,,,,,8052,,,,0.159,0.159,0.159,,,,,,519284.842232451,143873.536725859,222848.584565471,,,1,,014-909,15544,926709,,,,3,C,,,5,17,886006.96352378,
TEMPLE,BELL,87,6/21/1927,WACO,,SUPERIOR,,,,,8052,,,,0.134,0.134,0.139,,,,,,519284.842232451,143873.536725859,222848.584565471,,,1,,014-909,15544,926709,,,,3,C,,,5,17,886006.96352378,
TEMPLE,BELL,88,6/20/1928,WACO,,SUPERIOR,*,,,161,8052,F,,,0.12,0.12,0.14,,,"ADAMSON, M J",,,516949.912282557,143226.618883131,221846.560643193,,,1,8052,014-909,15278,922499,,,,3,C,,,5,17,882023.09180888,*
TEMPLE,BELL,88,6/20/1928,WACO,,BORDEN,,,,,8052,F,,,0.14,0.135,0.15,,,"GLOCKZIN, B (BEN)",,,516949.912282557,143226.618883131,221846.560643193,,,1,,014-909,15278,922499,,,,3,C,,,5,17,882023.09180888,
